"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C2894","gene:UTI89_C2894",5775.457848776,0.734373175091233,0.279248554159042,2.62981907749819,0.00854303198911753,0.0754315905407451
"gene:UTI89_C2179","gene:UTI89_C2179",2110.72976091108,1.87493814805671,0.620013077414296,3.02403000252182,0.00249431700922103,0.0533101814817788
"gene:UTI89_C2623","gene:UTI89_C2623",34.1945071631886,1.20640236182958,0.430224863566642,2.80412050532896,0.00504540438039074,0.0640666447311993
"gene:UTI89_C4344","gene:UTI89_C4344",1062.41218641828,-0.765025921907292,0.302352042760601,-2.53024889437586,0.0113981639303971,0.0840123289697371
"gene:UTI89_C2272","gene:UTI89_C2272",538.328289872505,-1.35325179551965,0.483906009086293,-2.79651785700047,0.00516565562946931,0.06434795794714
"gene:UTI89_C2531","gene:UTI89_C2531",1568.1012096824,-0.927502155927715,0.36354279130214,-2.55128743608306,0.0107325770520445,0.0819946848161279
"gene:UTI89_C4291","gene:UTI89_C4291",1101.98015139863,-1.33288718252508,0.473367531790835,-2.81575539725449,0.00486627010189879,0.063199912968964
"gene:UTI89_C1175","gene:UTI89_C1175",477.033149167677,0.765627181889581,0.259414554775631,2.95136555676984,0.00316372241453856,0.0573773313949557
"gene:UTI89_C2325","gene:UTI89_C2325",8.73230184459699,1.37686349468555,0.582980231419242,2.36176703853857,0.0181880675559633,0.0997912155744294
"gene:UTI89_C3657","gene:UTI89_C3657",1455.25177507677,-0.857029951316143,0.317682270320218,-2.69775820492681,0.00698081245733459,0.072309155030108
"gene:UTI89_C0189","gene:UTI89_C0189",6602.92203888472,-0.910715382694711,0.344095967967547,-2.64669007333618,0.00812838110020778,0.0750155068680053
"gene:UTI89_C3779","gene:UTI89_C3779",167.608341256284,0.90273676987782,0.361351608234405,2.49822264328272,0.0124817773387646,0.0864172997232931
"gene:UTI89_C3099","gene:UTI89_C3099",269.590020886826,0.993562337124526,0.182428766649545,5.44630298922764,5.14275053435345e-08,2.93136780458147e-05
"gene:UTI89_C1554","gene:UTI89_C1554",409.852286405125,1.09452502403736,0.441784419897605,2.47750933428355,0.0132302948095566,0.0882593138790965
"gene:UTI89_C1956","gene:UTI89_C1956",283.449063557515,-1.10399120008272,0.461405733312781,-2.39266901205654,0.0167263224865079,0.0963856938595948
"gene:UTI89_C0269","gene:UTI89_C0269",50.6518755799917,1.04896955589646,0.413403386102148,2.53739952588891,0.0111679420396057,0.0833938030031693
"gene:UTI89_P142","gene:UTI89_P142",1725.5723414042,-0.574377563334702,0.234411588832688,-2.45029508223105,0.0142739184000143,0.0906252492476154
"gene:UTI89_C5150","gene:UTI89_C5150",1213.1968913474,-1.26955875823685,0.505865561903552,-2.50967619432236,0.0120841913634233,0.0851954084417345
"gene:UTI89_C2480","gene:UTI89_C2480",478.000012867396,-1.752416917347,0.502496919334627,-3.48741823067778,0.000487708032789907,0.0284622960293224
"gene:UTI89_C2825","gene:UTI89_C2825",9264.09859670694,-1.19495123980697,0.40605957394091,-2.94279784665504,0.00325260734819187,0.0573773313949557
"gene:UTI89_C0455","gene:UTI89_C0455",17039.2688678599,-0.965222112222888,0.392414234158396,-2.45970209080968,0.0139052386295215,0.0901074263475914
"gene:UTI89_C2579","gene:UTI89_C2579",8498.98344758699,-1.14364720719737,0.43995916253411,-2.59943945844905,0.00933761478575365,0.0767291152036953
"gene:UTI89_C1277","gene:UTI89_C1277",30.0169977653086,1.41387977885314,0.49120000462279,2.87841971813276,0.00399672994030832,0.059257874548502
"gene:UTI89_C0929","gene:UTI89_C0929",234.071627794182,1.41100830416371,0.429245244342785,3.28718447731227,0.00101194518640006,0.0391576702324919
"gene:UTI89_C4969","gene:UTI89_C4969",21.1229241604765,1.62127508622216,0.431979965426036,3.75312564466547,0.000174643263776578,0.0214501241215033
"gene:UTI89_C4753","gene:UTI89_C4753",1809.20443749444,-1.87201947431969,0.540545870825026,-3.46320187676665,0.000533787745730669,0.0288245382694561
"gene:UTI89_C3289","gene:UTI89_C3289",2762.5146107216,-1.54921290817304,0.501533169579885,-3.08895403562391,0.00200862512584955,0.0507595862641664
"gene:UTI89_C2534","gene:UTI89_C2534",1177.51100786941,-3.00816142329566,0.343265092006863,-8.76337703233605,1.89486582242862e-18,4.86033083452941e-15
"gene:UTI89_C2530","gene:UTI89_C2530",50.9423615027552,1.17691737830876,0.44567285961233,2.6407652001347,0.00827190248747148,0.0751656611005026
"gene:UTI89_C1369","gene:UTI89_C1369",93.3810740168187,0.769602142790568,0.263233749113651,2.92364541166145,0.0034595859543391,0.058095074374055
"gene:UTI89_C0967","gene:UTI89_C0967",1387.23815003815,-1.35249503205174,0.496967660573604,-2.72149505762746,0.00649873568794783,0.0708690319265981
"gene:UTI89_C1699","gene:UTI89_C1699",135.822373690666,1.65528788794476,0.475072912904111,3.48428176598413,0.000493459699431659,0.0284622960293224
"gene:UTI89_C2673","gene:UTI89_C2673",93.3468545902228,1.0380774148755,0.33916199069201,3.06071270768712,0.00220810855413419,0.0518360974616469
"gene:UTI89_C3007","gene:UTI89_C3007",35.5256752976202,1.4992264381012,0.533774458332626,2.80872644746696,0.00497378892708885,0.0635720629424689
"gene:UTI89_C3328","gene:UTI89_C3328",314.195296924288,-0.920095452036216,0.381360103296141,-2.41266835225741,0.0158362220112013,0.0948412994981832
"gene:UTI89_C4888","gene:UTI89_C4888",198.218173477815,0.948692978990405,0.347027299143353,2.73377045936236,0.00626136772392371,0.0701327869513725
"gene:UTI89_C2231","gene:UTI89_C2231",267.6089036018,-0.560288794852867,0.222583634532092,-2.51720570575949,0.0118289744205062,0.0849052486937519
"gene:UTI89_C1676","gene:UTI89_C1676",184.734885582916,1.31986561766983,0.458884474067333,2.87624814579402,0.00402433203222155,0.0593242049577488
"gene:UTI89_C1521","gene:UTI89_C1521",104.440065409106,0.805716782337096,0.287695004688841,2.8005935772452,0.00510087160206273,0.0641689923677919
"gene:UTI89_C1976","gene:UTI89_C1976",1390.2920727666,-0.969676348232748,0.373673890068302,-2.59498020601735,0.00945963666492753,0.0767291152036953
