"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C0874","gene:UTI89_C0874",1323.88006393394,-1.83373626079708,0.452593595766373,-4.05161778237721,5.08647096110832e-05,0.0178120398895898
"gene:UTI89_C4039","gene:UTI89_C4039",1351.82116583437,-1.42912890565321,0.373723521403195,-3.82402718535712,0.000131289429391939,0.0251227320779919
"gene:UTI89_C4787","gene:UTI89_C4787",926.708755695045,-1.34647440973379,0.389620690819184,-3.4558596128527,0.000548540935373075,0.063939302779424
"gene:UTI89_C3649","gene:UTI89_C3649",8785.13897749324,-1.28877868106279,0.23537187748523,-5.47549985509064,4.36278319493338e-08,8.13659065855076e-05
"gene:UTI89_C1363","gene:UTI89_C1363",277.041236527132,-0.643327883619577,0.197537333901685,-3.25674074319422,0.00112699316277101,0.0778460092062194
"gene:UTI89_C0327","gene:UTI89_C0327",221.670238106487,-1.371739804219,0.353125923295754,-3.8845627401592,0.000102514218542273,0.0251227320779919
"gene:UTI89_C3903","gene:UTI89_C3903",2906.04521642051,1.23215062656496,0.395938676367907,3.11197339413249,0.00185841247114019,0.0990268359621843
"gene:UTI89_C5146","gene:UTI89_C5146",260.80521715581,-1.38944777348655,0.435106725889766,-3.1933493343391,0.00140632703663711,0.0875386487466846
"gene:UTI89_C3587","gene:UTI89_C3587",590.173121722712,-1.19849726259516,0.324625726852131,-3.69193555365093,0.000222553865819554,0.0345885799794556
"gene:UTI89_C0002","gene:UTI89_C0002",2253.45165448151,-0.882927206210428,0.223147542015915,-3.95669698278575,7.59932269805439e-05,0.0202467669026735
"gene:UTI89_C3360","gene:UTI89_C3360",237.298817129529,0.761462440905079,0.224867685797323,3.38626885497189,0.00070849934278664,0.0714243932052478
"gene:UTI89_C3483","gene:UTI89_C3483",3276.5838802608,0.703505334319425,0.21761808381218,3.23275217755616,0.00122603871434814,0.081564887099706
"gene:UTI89_C0079","gene:UTI89_C0079",1252.05366243341,-1.20066574798363,0.236364782668363,-5.07971506765563,3.78001378337972e-07,0.000352486285300159
"gene:UTI89_C3791","gene:UTI89_C3791",2380.07953819981,-1.26503877945121,0.404464983799131,-3.12768429931492,0.00176189318974661,0.0990268359621843
"gene:UTI89_C4025","gene:UTI89_C4025",122.759187012596,-1.38560273313281,0.439967087362325,-3.14933269540621,0.00163643779053256,0.0968875072807372
"gene:UTI89_C4041","gene:UTI89_C4041",2633.11914541743,-1.71562639658716,0.391203455312897,-4.38550931308863,1.15714706865203e-05,0.00616594080867436
"gene:UTI89_C1125","gene:UTI89_C1125",1051.04442876324,1.23857974473249,0.178674906067098,6.93202963972659,4.14845008598274e-12,1.54737188207156e-08
"gene:UTI89_C5145","gene:UTI89_C5145",2202.93817314161,-1.52871540406249,0.460968530889924,-3.31631185562977,0.000912139815594115,0.0746701476392532
"gene:UTI89_C1992","gene:UTI89_C1992",3367.85865162833,-1.30072896450419,0.390209674324898,-3.333410343438,0.000857883154746017,0.0746626439901629
"gene:UTI89_C3511","gene:UTI89_C3511",862.709545973202,-1.56436395924733,0.454097947229341,-3.44499236077201,0.000571075531038523,0.0645488403264755
"gene:UTI89_C0806","gene:UTI89_C0806",318.536135591139,-0.761680238846633,0.242639512258179,-3.13914346331266,0.00169442470091894,0.0976771884352613
"gene:UTI89_C1706","gene:UTI89_C1706",1706.01400547754,-1.46239442628195,0.437901864790538,-3.33954829578417,0.000839147583949504,0.0746626439901629
"gene:UTI89_C0858","gene:UTI89_C0858",951.846570677561,-1.37204534566258,0.357551406881547,-3.83733728704673,0.000124375591218233,0.0251227320779919
"gene:UTI89_C3047","gene:UTI89_C3047",197.920693911058,1.0780846866636,0.330772557124962,3.25929302005643,0.00111690245090602,0.0778460092062194
"gene:UTI89_C2788","gene:UTI89_C2788",498.337848470492,-1.45040794303734,0.43975227049932,-3.29823866830855,0.000972933981253076,0.0756050781265411
"gene:UTI89_C0790","gene:UTI89_C0790",244.079660460384,-1.326311204194,0.427705849025301,-3.10098916630795,0.00192875347157767,0.0999201451247878
"gene:UTI89_C4728","gene:UTI89_C4728",993.386813727102,-1.44526071321257,0.45164963584153,-3.19995987712846,0.00137446720104313,0.0875386487466846
"gene:UTI89_C3650","gene:UTI89_C3650",2965.44247113541,-1.24767375798066,0.252593417878595,-4.93945475087691,7.83413196390934e-07,0.000584426244507637
"gene:UTI89_C3954","gene:UTI89_C3954",493.491866457003,-1.05473180109412,0.340020941116635,-3.10196130164913,0.0019224308766866,0.0999201451247878
"gene:UTI89_C1980","gene:UTI89_C1980",901.146171460233,-1.42786204929956,0.372544128550242,-3.8327326613792,0.000126727649448441,0.0251227320779919
"gene:UTI89_C0078","gene:UTI89_C0078",512.208087922473,-1.08118399787577,0.296743422915395,-3.64349776400614,0.000268957989834129,0.0393135085105385
"gene:UTI89_C0081","gene:UTI89_C0081",1476.81230956488,-0.892264006063059,0.238777372371561,-3.73680301948633,0.000186374813604957,0.0315990024884767
"gene:UTI89_C4040","gene:UTI89_C4040",4489.90465664429,-1.56584227185666,0.430332071832329,-3.63868364537507,0.00027403517996622,0.0393135085105385
"gene:UTI89_C0362","gene:UTI89_C0362",435.182270009618,-1.40360011628574,0.409494477428496,-3.42764113718929,0.000608849723535505,0.0667943961408068
"gene:UTI89_C0866","gene:UTI89_C0866",1598.36930949496,-1.12865225459103,0.347748242729908,-3.24560160457126,0.00117202732267857,0.0794847620652921
"gene:UTI89_C2789","gene:UTI89_C2789",1655.89332819747,-1.47131211452721,0.438021665862493,-3.35899392471853,0.000782267871607304,0.0746626439901629
"gene:UTI89_C0085","gene:UTI89_C0085",1562.62829994194,-0.890495587921584,0.247820806101784,-3.59330437960017,0.000326510798916788,0.0451068622207266
"gene:UTI89_C1979","gene:UTI89_C1979",3190.01143900693,-1.5377607572565,0.386506558470237,-3.97861491236486,6.931790703241e-05,0.0199628648780747
"gene:UTI89_C4078","gene:UTI89_C4078",1229.28349253559,-0.845035765016459,0.268273484717298,-3.14990415809055,0.00163324032063991,0.0968875072807372
"gene:UTI89_C0288","gene:UTI89_C0288",4182.96615455797,-1.08063659476814,0.305883153645546,-3.53284115809911,0.000411119402749441,0.0511158457418472
"gene:UTI89_C1873","gene:UTI89_C1873",529.526125790653,-1.18585035192874,0.362881315634594,-3.26787382220263,0.00108358662420005,0.07777477124744
"gene:UTI89_C3015","gene:UTI89_C3015",195.755637085459,-1.40238194374458,0.417174308511665,-3.36162106613851,0.000774863800514656,0.0746626439901629
"gene:UTI89_C4047","gene:UTI89_C4047",803.201168244481,-1.4882924179355,0.349271462003559,-4.2611337593918,2.03392449550608e-05,0.00842948707581962
"gene:UTI89_C1917","gene:UTI89_C1917",279.071982137168,-1.18286379959226,0.355632067042777,-3.32608870012269,0.000880738963959026,0.0746626439901629
"gene:EBG00001165729","gene:EBG00001165729",212.373993943183,-1.45737639249092,0.36638373832771,-3.97773219723899,6.95756684758635e-05,0.0199628648780747
"gene:UTI89_C4049","gene:UTI89_C4049",1698.06164042189,-1.43826812683485,0.429265351799859,-3.35053393152827,0.000806559271364213,0.0746626439901629
"gene:UTI89_C1866","gene:UTI89_C1866",489.141050531536,1.62071605439971,0.486887592611059,3.32872736745705,0.00087243760917366,0.0746626439901629
"gene:UTI89_C4229","gene:UTI89_C4229",574.91792296768,0.821167533602459,0.261700812948387,3.13781040399141,0.00170214939632493,0.0976771884352613
"gene:UTI89_C2355","gene:UTI89_C2355",653.418177375258,-1.46443671165008,0.431442284166715,-3.39428184346483,0.000688088376572661,0.071293601239334
"gene:UTI89_C2371","gene:UTI89_C2371",1224.44351963393,-1.79622406416134,0.420558256593401,-4.27104696198591,1.94557429057624e-05,0.00842948707581962
"gene:UTI89_C0289","gene:UTI89_C0289",4913.59887952697,-0.986986131662207,0.300033880107498,-3.28958226753787,0.00100336220574309,0.0763783883147288
"gene:UTI89_P075","gene:UTI89_P075",86.7942431895578,0.933173943114995,0.285575323419627,3.26769810479661,0.00108425954554072,0.07777477124744
"gene:UTI89_C0859","gene:UTI89_C0859",293.595545500186,-1.28060011521502,0.401067413836522,-3.1929797112288,0.00140812839806999,0.0875386487466846
"gene:UTI89_C1807","gene:UTI89_C1807",447.190550821829,-1.45585097108121,0.383158625083709,-3.7996038083787,0.000144927595923145,0.0257419015615872
"gene:UTI89_C0004","gene:UTI89_C0004",929.352641334691,-0.891350733413317,0.249167337162224,-3.57731773178999,0.000347138117395041,0.0462437563529823
"gene:UTI89_C0860","gene:UTI89_C0860",336.361703980165,-1.12585474111545,0.324517649014887,-3.46931744554763,0.000521782534186072,0.0627822210488403
"gene:UTI89_C3482","gene:UTI89_C3482",637.369752756107,0.559810914709338,0.163895344395975,3.41566087049319,0.000636274339919959,0.0678086653686128
