"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C0362","gene:UTI89_C0362",435.182270009618,-1.48309510773951,0.409639150018665,-3.62049161480766,0.000294043780862218,0.00613756557054878
"gene:UTI89_C2180","gene:UTI89_C2180",1489.57373409714,1.46450343064987,0.4927797175802,2.97192310966314,0.0029594078893634,0.0345028533584256
"gene:UTI89_C3159","gene:UTI89_C3159",75.3017310397005,-0.79153046548432,0.301473015325618,-2.62554333305552,0.00865107964541606,0.0682170487952985
"gene:UTI89_C2082","gene:UTI89_C2082",574.745964810383,1.75422530340159,0.467341067414068,3.75362968443629,0.000174292294989494,0.0043317797153702
"gene:UTI89_C3037","gene:UTI89_C3037",190.228471311516,1.36414083502163,0.482249874626268,2.82870127458055,0.00467373017259946,0.0453637597226074
"gene:UTI89_C4267","gene:UTI89_C4267",4800.9791374402,0.891270107232782,0.351039641834915,2.53894432712509,0.0111187514982774,0.0807325014764112
"gene:UTI89_C2141","gene:UTI89_C2141",188.372044705124,2.37791815795766,0.484281167020213,4.91020159340289,9.09828105948284e-07,8.44766813088963e-05
"gene:UTI89_C1444","gene:UTI89_C1444",2331.99899878981,-0.726516433017421,0.267005297772636,-2.72098134036304,0.00650884354547967,0.0566902992695672
"gene:UTI89_C2123","gene:UTI89_C2123",1595.02769301941,1.41751889264668,0.50502249653278,2.80684306615769,0.00500296083106702,0.0470737480873438
"gene:UTI89_C1055","gene:UTI89_C1055",613.998565586574,1.50248387058334,0.366013019163416,4.10500116639982,4.04312840331693e-05,0.00151879655516966
"gene:UTI89_C3965","gene:UTI89_C3965",283.340220811281,-1.35600144419123,0.302390424726747,-4.48427375111684,7.316268708073e-06,0.000455738712815535
"gene:UTI89_C3704","gene:UTI89_C3704",457.061118547849,1.11200204347057,0.353682090434851,3.14407224324921,0.00166614301562466,0.0227752493885804
"gene:UTI89_C2170","gene:UTI89_C2170",105.81920715647,-1.1174225126193,0.350198858658296,-3.19082282820807,0.0014186824830102,0.0206548417127018
"gene:UTI89_C2125","gene:UTI89_C2125",4558.0959545659,1.22199687272922,0.505985640401614,2.41508211924608,0.0157316624508838,0.0990728242705958
"gene:UTI89_C3322","gene:UTI89_C3322",71.0259233598882,0.780093824745046,0.317800930426738,2.45466186551924,0.0141017162243167,0.0931470409931041
"gene:UTI89_C5058","gene:UTI89_C5058",6601.74056506836,1.28499400860906,0.502500533663265,2.55719929139451,0.0105518745398788,0.0783214470605744
"gene:UTI89_C0412","gene:UTI89_C0412",63.7226438638269,1.11801412257171,0.291855595141937,3.83070991675861,0.000127774072313388,0.00349320116585657
"gene:UTI89_C1198","gene:UTI89_C1198",396.714559145237,1.2274266977815,0.48899226724286,2.51011474005966,0.0120691938386542,0.0841253581869931
"gene:UTI89_C0866","gene:UTI89_C0866",1598.36930949496,-1.04199963908498,0.347744813538429,-2.99644911589696,0.00273143819417235,0.0324671675205849
"gene:UTI89_C2284","gene:UTI89_C2284",378.570664418397,-0.801946845693965,0.315415709978799,-2.54250761874819,0.0110060201760046,0.0803842428285151
"gene:UTI89_C2204","gene:UTI89_C2204",3124.95826718531,1.26422332316245,0.269120861658001,4.69760432310533,2.63230743433478e-06,0.000202399763818148
"gene:EBG00001165791","gene:EBG00001165791",1228.41689592632,1.01567095704302,0.373513250921205,2.71923674605398,0.00654327567669369,0.0567891703792058
"gene:UTI89_C1127","gene:UTI89_C1127",364.421389138736,0.897023037282456,0.315293676435364,2.84503973382526,0.00444058834330985,0.0442018109906822
"gene:UTI89_C4729","gene:UTI89_C4729",217.29602438453,-1.4518517961372,0.473808323143608,-3.06421758593116,0.0021824011870122,0.0278950551721741
"gene:UTI89_C2789","gene:UTI89_C2789",1655.89332819747,-1.62328838669678,0.438103382979937,-3.70526330030901,0.000211171253173195,0.00497212314289614
"gene:UTI89_C0085","gene:UTI89_C0085",1562.62829994194,-1.16967497377043,0.248005232683529,-4.71633183346179,2.40134670959744e-06,0.000192261899207444
"gene:UTI89_C1844","gene:UTI89_C1844",70.8310999038112,0.855444805081792,0.336358963332363,2.5432496182256,0.0109826738068031,0.0803842428285151
"gene:UTI89_C3421","gene:UTI89_C3421",59.8543606774787,-1.833804028275,0.435773284822237,-4.2081607389564,2.5745770675165e-05,0.00111135910081129
"gene:UTI89_C2582","gene:UTI89_C2582",337.506718922057,0.920970070960292,0.340528208509199,2.70453386223777,0.00684002978012093,0.0587430829807594
"gene:UTI89_C3703","gene:UTI89_C3703",3007.26292770402,1.09602548153685,0.412973003310812,2.6539882092776,0.00795466063614886,0.0651329201172854
"gene:UTI89_C1067","gene:UTI89_C1067",748.139520413917,-1.49801923041643,0.470067268598195,-3.18681884591481,0.00143846839808353,0.020819714667556
"gene:UTI89_C3588","gene:UTI89_C3588",2439.36052756941,-1.37117214877266,0.368920629744856,-3.71671313073753,0.000201831387778939,0.00482141873427263
"gene:UTI89_C4030","gene:UTI89_C4030",142.306609569238,1.87161724558965,0.5061908557377,3.69745368644014,0.000217772934571214,0.00505500288219314
"gene:UTI89_C1852","gene:UTI89_C1852",4602.25844710691,-1.03963363882331,0.396209945078579,-2.62394634899212,0.0086917475299029,0.0682170487952985
"gene:UTI89_C1065","gene:UTI89_C1065",684.679769215285,-0.829959625764193,0.311675463131709,-2.66289690380107,0.00774711457646928,0.0644909891619214
"gene:UTI89_C3005","gene:UTI89_C3005",3644.8734218818,-0.943210536365565,0.274549190163985,-3.4354883210626,0.000591486957091584,0.0105843902394461
"gene:UTI89_C4082","gene:UTI89_C4082",4686.82562455731,-0.906779167488596,0.319586794457751,-2.83734867401873,0.00454899046866659,0.0447711641926166
"gene:UTI89_C1378","gene:UTI89_C1378",417.447483602256,-0.519062699243394,0.172593984181684,-3.00742057554564,0.00263474964078956,0.0317007407880817
"gene:UTI89_C4200","gene:UTI89_C4200",1481.71392571453,0.911910361033848,0.276467129403889,3.29844044389683,0.000972235018006972,0.015635191253635
"gene:UTI89_C0646","gene:UTI89_C0646",923.927061488148,-1.18473005609424,0.406468514422197,-2.91469084088432,0.00356041050501134,0.0386772187531144
"gene:UTI89_C1790","gene:UTI89_C1790",2116.05467246304,-0.883399032007793,0.256572117086181,-3.44308275599201,0.000575123294610058,0.0104079008012872
"gene:UTI89_C1516","gene:UTI89_C1516",155.172673886277,-0.615468410847545,0.200290634668624,-3.07287663182965,0.00212006113665572,0.0274547917196915
"gene:UTI89_C3536","gene:UTI89_C3536",744.003561401856,-1.01321236129945,0.398263359698344,-2.54407626668667,0.0109567158612947,0.0803842428285151
"gene:UTI89_C1201","gene:UTI89_C1201",1514.22288413332,1.83790839908899,0.504725530169189,3.64140169107932,0.000271157669453946,0.00591653244089482
"gene:UTI89_P030","gene:UTI89_P030",5908.65309732831,1.07631205191625,0.426586230541462,2.5230820285739,0.0116331261431232,0.08236119794511
"gene:UTI89_C1687","gene:UTI89_C1687",157.720296399359,-1.3470729208342,0.418981529040551,-3.21511290466417,0.00130393225419052,0.019385651428615
"gene:UTI89_C3031","gene:UTI89_C3031",66.7624067819109,1.31786680768442,0.47118026347948,2.79694823792595,0.00515877973650826,0.0478085783114071
"gene:UTI89_C2831","gene:UTI89_C2831",201.684937783163,0.967487307909051,0.393713737704084,2.45733693101717,0.0139971340865715,0.0927051101480731
"gene:UTI89_C1979","gene:UTI89_C1979",3190.01143900693,-1.61841593104571,0.386537697527853,-4.18695496298673,2.82721898060378e-05,0.00117904615284332
"gene:UTI89_C0391","gene:UTI89_C0391",1170.64450562544,-1.04879436522879,0.398512124729461,-2.63177529652526,0.00849400203140238,0.0679658276366359
"gene:UTI89_C1760","gene:UTI89_C1760",642.65457564435,0.860288924872801,0.300234321380684,2.8653916744648,0.00416493742708645,0.0424285895707319
"gene:UTI89_C4078","gene:UTI89_C4078",1229.28349253559,-0.69674256724635,0.268196454768678,-2.59788134726574,0.00938009000678496,0.0715649967804477
"gene:UTI89_C4944","gene:UTI89_C4944",356.761074281477,-0.65137164752304,0.223339559416979,-2.91650816014603,0.00353973463713865,0.0386207120916628
"gene:UTI89_C1213","gene:UTI89_C1213",9609.59948439486,1.00980184661134,0.339720212597756,2.97245147378672,0.00295431907044536,0.0345028533584256
"gene:UTI89_C2063","gene:UTI89_C2063",728.051393077567,1.15685657909585,0.415147082268173,2.78661859496955,0.00532611251717837,0.0489981926450579
"gene:UTI89_C1817","gene:UTI89_C1817",504.251173642304,1.03124713828931,0.408924431666388,2.52185259287866,0.0116738615994897,0.08236119794511
"gene:UTI89_C0315","gene:UTI89_C0315",305.378446807745,-1.10588758427138,0.383853699351097,-2.88101322493668,0.00396399007590671,0.0414157009841548
"gene:UTI89_C2362","gene:UTI89_C2362",635.85861754669,-1.24678455400976,0.433246920457477,-2.87776899301037,0.00400498298784134,0.0416543301561568
"gene:UTI89_C0687","gene:UTI89_C0687",2487.19498379115,0.479826806937517,0.187009443764154,2.56578917769868,0.0102941374156594,0.077254999383692
"gene:UTI89_C1480","gene:UTI89_C1480",175.752120589817,1.53085551786053,0.354724863785352,4.31561380142462,1.59160029901924e-05,0.000815860944945172
"gene:UTI89_C0018","gene:UTI89_C0018",548.646765612888,-1.28394795327899,0.255691768892393,-5.02146767899806,5.12781335166114e-07,5.25707697990093e-05
"gene:UTI89_C4238","gene:UTI89_C4238",1105.38745123995,-1.22036396291047,0.366089076033904,-3.33351646580529,0.000857555956045616,0.0141255244419086
"gene:UTI89_C0597","gene:UTI89_C0597",502.259471588825,3.16890729784593,0.478183864126817,6.62696409388988,3.42660939490466e-11,1.40519540269382e-08
"gene:UTI89_C0288","gene:UTI89_C0288",4182.96615455797,-1.2535234610801,0.305932424717534,-4.0973867423091,4.17840489346179e-05,0.00155772200611557
"gene:UTI89_C0135","gene:UTI89_C0135",1442.89330919303,0.767320802427224,0.305778966675479,2.50939693717252,0.0120937500929018,0.0841772902505938
"gene:UTI89_C0977","gene:UTI89_C0977",262.052314595774,-0.923849097094892,0.309673902939229,-2.98329658497633,0.00285161517849797,0.033514572577548
"gene:UTI89_C4036","gene:UTI89_C4036",900.506901318539,2.641855551265,0.490090656437443,5.39054461978346,7.02444711450939e-08,9.60202895847242e-06
"gene:UTI89_C5108","gene:UTI89_C5108",260.806666696,-0.987414923643648,0.342864457410456,-2.87989875387281,0.00397802895923905,0.0414743231110495
"gene:UTI89_C2511","gene:UTI89_C2511",247.071668549963,0.74624553564529,0.284466866192407,2.62331267480743,0.00870793160525813,0.0682352411297377
"gene:UTI89_C4500","gene:UTI89_C4500",18.2330481029905,1.17327634266676,0.351013474390015,3.34253932760176,0.000830155907988907,0.013874606924533
