"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:UTI89_C2539","gene:UTI89_C2539",1788.04331957736,-1.57943536612245,0.397588174113465,-3.97254110901122,7.11099591815014e-05,0.0128175701424656
"gene:UTI89_C2702","gene:UTI89_C2702",2779.49054245505,-1.03661031288691,0.301481073913319,-3.43839266402825,0.000585178475937181,0.0424648850401795
"gene:UTI89_C0342","gene:UTI89_C0342",663.054884147966,0.95476402963256,0.29243636804011,3.26486078332639,0.00109517890082844,0.0544568267239522
"gene:UTI89_C3089","gene:UTI89_C3089",618.415956533671,-1.39720997979516,0.440628454394065,-3.17094814431933,0.00151942264059324,0.0632021379154456
"gene:UTI89_C3142","gene:UTI89_C3142",173.436350545288,-1.7024253307688,0.421986259708453,-4.03431460527884,5.47619069423837e-05,0.0113934956570316
"gene:UTI89_C3869","gene:UTI89_C3869",7407.63315434798,-1.5511257383339,0.429595548087131,-3.61066529958383,0.000305412580380401,0.0329078352461038
"gene:UTI89_C4457","gene:UTI89_C4457",2547.30721995201,-1.00460341748369,0.342707549641752,-2.93137229843301,0.00337468080477866,0.0933718828684958
"gene:UTI89_C4703","gene:UTI89_C4703",2996.75931661002,-1.1467914267394,0.39079112887355,-2.9345380230227,0.00334044623036742,0.0933718828684958
"gene:UTI89_C4818","gene:UTI89_C4818",165.495662850641,0.90538784161011,0.30796226318526,2.93993112092912,0.00328285215668251,0.0933718828684958
"gene:UTI89_C0651","gene:UTI89_C0651",10829.4389237817,-1.149107509763,0.341103152003313,-3.36879768777932,0.000754968217337882,0.0466570358314811
"gene:UTI89_C4079","gene:UTI89_C4079",810.518784407414,-1.03849232733529,0.266221642963387,-3.90085612790734,9.5853106320689e-05,0.0142986392394242
"gene:UTI89_C2010","gene:UTI89_C2010",2066.16035059932,0.646905563338121,0.213560324872771,3.02914674681974,0.00245245525634914,0.0853271665696974
"gene:UTI89_C4248","gene:UTI89_C4248",281.671600889232,0.610471696013766,0.202374532040365,3.01654407725574,0.00255674043485284,0.0853271665696974
"gene:UTI89_C3969","gene:UTI89_C3969",950.437519555151,-0.856140286842024,0.283150792392098,-3.02361960427244,0.0024977027695961,0.0853271665696974
"gene:UTI89_C2441","gene:UTI89_C2441",75.9285597580074,-1.49890432111823,0.416698631844973,-3.59709441444934,0.00032179170447428,0.0329078352461038
"gene:UTI89_C0749","gene:UTI89_C0749",1847.6853071586,1.17449844447923,0.386881768821215,3.0358071615982,0.00239892737856932,0.0853271665696974
"gene:EBG00001165734","gene:EBG00001165734",389.535427153183,-1.1111546411203,0.355625124146708,-3.12451108111784,0.00178100813493213,0.0706847815753797
"gene:UTI89_C2444","gene:UTI89_C2444",1587.87192723104,-1.45826422344597,0.435502680952881,-3.34846210419482,0.000812613931560297,0.047691867500663
"gene:UTI89_C2178","gene:UTI89_C2178",1767.71721405871,1.46789596100817,0.436557833299559,3.36243184531504,0.000772591952243225,0.0470737012028759
"gene:UTI89_C2485","gene:UTI89_C2485",166.188447752114,-1.65949585567089,0.424608105542125,-3.90829999241795,9.29478487818215e-05,0.0142986392394242
"gene:UTI89_C4754","gene:UTI89_C4754",6565.91927495988,-1.42966223549067,0.418013316941946,-3.42013562139509,0.000625899233593489,0.0424648850401795
"gene:UTI89_C0276","gene:UTI89_C0276",91.3406075281201,0.561321399232921,0.184231669391281,3.04682360577626,0.00231273385069745,0.0840746776312369
"gene:UTI89_C0564","gene:UTI89_C0564",63.7214194892082,0.697990206976586,0.234868224471358,2.97183754229685,0.00296023276412293,0.0907134990501499
"gene:UTI89_C3951","gene:UTI89_C3951",116.546875314694,-0.867916276813235,0.280029352080509,-3.09937608456026,0.00193928680860695,0.0747202334604242
"gene:UTI89_C3358","gene:UTI89_C3358",306.113399454286,-1.117223197141,0.351452733869246,-3.17887183531387,0.00147849449060361,0.062567079050969
"gene:UTI89_C2179","gene:UTI89_C2179",683.205142899494,1.38166751045491,0.443779070469116,3.11341296243278,0.00184937048783312,0.0727219563057828
"gene:UTI89_C4707","gene:UTI89_C4707",1318.53105712368,-4.21095203135942,0.402743649122952,-10.4556633991114,1.38029406322763e-25,2.98557605876137e-22
"gene:UTI89_C1175","gene:UTI89_C1175",416.732564001039,0.678490917789122,0.205028852863956,3.30924603201738,0.000935475929088466,0.0501037041936219
"gene:UTI89_C5150","gene:UTI89_C5150",1017.29172040228,-1.36622932169238,0.434317757306057,-3.14569068086623,0.00165695144855022,0.0669903922096099
"gene:UTI89_C2480","gene:UTI89_C2480",429.054885695401,-1.38911760548571,0.406449681597329,-3.41768653877779,0.000631557987009483,0.0424648850401795
"gene:UTI89_P076","gene:UTI89_P076",36.6230976660661,-0.759298692060067,0.257755547760901,-2.94580930907608,0.0032211091337506,0.0930023733030669
"gene:UTI89_C4753","gene:UTI89_C4753",1635.42729459211,-1.44924696142766,0.420520427382094,-3.44631762706463,0.000568281992827859,0.0424648850401795
"gene:UTI89_C2534","gene:UTI89_C2534",1029.40021315713,-3.00451830945669,0.317628047626438,-9.45923488781538,3.10204639212409e-21,3.3548631730822e-18
"gene:UTI89_C3650","gene:UTI89_C3650",2987.37181272088,-1.00506282519082,0.294074040922576,-3.41772031981373,0.000631479611214699,0.0424648850401795
"gene:UTI89_C0967","gene:UTI89_C0967",1145.94653538092,-1.51238465592599,0.43314384320351,-3.49164528056192,0.000480055316667289,0.0378637442917068
"gene:UTI89_C1699","gene:UTI89_C1699",159.776036894385,1.35743382773489,0.42313572583757,3.20803407712251,0.00133645661988908,0.0602240764337515
"gene:UTI89_C4391","gene:UTI89_C4391",323.36686932019,0.541086459435314,0.170330587644515,3.17668404082875,0.0014896923583564,0.062567079050969
"gene:UTI89_C3655","gene:UTI89_C3655",1334.97031488229,-1.38869611130705,0.436209559636882,-3.18355267698181,0.00145479639998392,0.062567079050969
"gene:UTI89_C0086","gene:UTI89_C0086",310.411240634962,-1.11973007566604,0.317074882934047,-3.53143732264327,0.000413307799424896,0.0364891742920837
"gene:UTI89_C4080","gene:UTI89_C4080",578.42498883349,-0.957770775389494,0.267024788647554,-3.58682345650559,0.000334730782546842,0.0329078352461038
"gene:UTI89_C0078","gene:UTI89_C0078",494.655324349157,-0.998973190742478,0.237884912498173,-4.19939701199062,2.67626720415037e-05,0.00693554378689078
"gene:UTI89_C1456","gene:UTI89_C1456",94.5021666502239,-0.980489976640167,0.29925187952685,-3.27647057118047,0.001051132663828,0.0534964694555286
"gene:UTI89_C0081","gene:UTI89_C0081",1359.22646930169,-0.745409726698932,0.18487423189302,-4.03198281916472,5.53082313448135e-05,0.0113934956570316
"gene:UTI89_C3993","gene:UTI89_C3993",713.688569663127,-1.31445140684443,0.433334333146152,-3.03334240169957,0.00241861004457071,0.0853271665696974
"gene:UTI89_C2180","gene:UTI89_C2180",1596.42429624645,1.46643853672071,0.443701431235122,3.30501195959323,0.000949723472925797,0.0501037041936219
"gene:UTI89_C4547","gene:UTI89_C4547",8292.91211467089,-1.04508565303923,0.328407725597517,-3.18228096229392,0.00146119993983407,0.062567079050969
"gene:UTI89_C2826","gene:UTI89_C2826",9427.90017149275,0.931339732061652,0.316195227194159,2.94545790689549,0.00322477022548776,0.0930023733030669
"gene:UTI89_C2442","gene:UTI89_C2442",3384.95712981835,-1.30682783349422,0.42192836196523,-3.09727420884285,0.00195309119362785,0.0747202334604242
"gene:UTI89_C2482","gene:UTI89_C2482",444.977193577612,-1.50455854748509,0.429281984866153,-3.50482573349591,0.000456906253064489,0.0372938952973015
"gene:UTI89_C0779","gene:UTI89_C0779",48.5010333257576,-1.32150999600166,0.406555669359203,-3.25050194991641,0.00115201478444352,0.0559956849157602
"gene:UTI89_C0085","gene:UTI89_C0085",1607.77377066237,-1.12868652523841,0.24012231832633,-4.70046488433662,2.59569890959513e-06,0.00124766594254539
"gene:UTI89_C4082","gene:UTI89_C4082",4892.77477436691,-1.13459102559118,0.289240850562508,-3.9226513937594,8.75798265169108e-05,0.0142986392394242
"gene:UTI89_C4752","gene:UTI89_C4752",762.512734982569,-1.48662373718264,0.418702358753247,-3.55055018464499,0.000384426835938539,0.035383627495109
"gene:UTI89_C4078","gene:UTI89_C4078",1274.00711282669,-0.872493297747899,0.233408993137921,-3.73804490571768,0.00018545682729398,0.0243117040870835
"gene:UTI89_C1817","gene:UTI89_C1817",594.129091319455,0.855021508074359,0.257464147941046,3.32093425400006,0.00089716668877401,0.0501037041936219
"gene:UTI89_C3647","gene:UTI89_C3647",108.444703891289,-1.19340875055024,0.378864808740281,-3.14995936022218,0.00163293175627716,0.0666421016759903
